X_0,Y_0,Z_0,ODBA_0,X_1,Y_1,Z_1,ODBA_1,X_2,Y_2,Z_2,ODBA_2,X_3,Y_3,Z_3,ODBA_3,X_4,Y_4,Z_4,ODBA_4,X_5,Y_5,Z_5,ODBA_5,X_6,Y_6,Z_6,ODBA_6,X_7,Y_7,Z_7,ODBA_7,X_8,Y_8,Z_8,ODBA_8,X_9,Y_9,Z_9,ODBA_9,Comportamiento
-0.0156,0.4063,0.8125,0.328726666666667,-0.0625,0.3594,0.8594,0.188026666666667,-0.1094,0.2813,0.9219,0.0526199999999999,-0.1406,0.2813,0.875,0.0474333333333335,-0.1406,0.3125,0.8594,0.0942333333333334,-0.0938,0.3438,0.8438,0.156726666666667,-0.0938,0.3125,0.8906,0.0786266666666669,-0.1094,0.2813,0.9688,0.0995199999999998,-0.1406,0.2813,0.9063,0.0370266666666665,-0.125,0.25,0.9063,0.0307733333333332,6.0
-0.125,0.25,0.9531,0.0775733333333331,-0.125,0.25,0.9219,0.0463733333333332,-0.1406,0.2344,0.9063,0.0619733333333332,-0.125,0.2344,0.8906,0.0411800000000002,-0.125,0.25,0.9063,0.0307733333333332,-0.1094,0.25,0.8594,0.0723733333333335,-0.125,0.25,0.8906,0.0255800000000002,-0.125,0.2656,0.9063,0.0151733333333332,-0.1406,0.2656,0.9063,0.0307733333333332,-0.1563,0.2656,0.8594,0.0724800000000001,6.0
-0.1406,0.2344,0.9063,0.0619733333333332,-0.1406,0.25,0.8906,0.0411800000000002,-0.1406,0.25,0.9219,0.0619733333333332,-0.1406,0.25,0.8906,0.0411800000000002,-0.1406,0.25,0.9063,0.0463733333333332,-0.1563,0.25,0.8906,0.0568800000000002,-0.1406,0.25,0.9063,0.0463733333333332,-0.1406,0.25,0.9063,0.0463733333333332,-0.1406,0.25,0.8906,0.0411800000000002,-0.1406,0.25,0.9219,0.0619733333333332,6.0
-0.1406,0.25,0.9219,0.0676899999999998,-0.1563,0.25,0.9063,0.0781433333333336,-0.1406,0.2344,0.9219,0.0832899999999998,-0.1406,0.25,0.8906,0.0781433333333337,-0.1406,0.25,0.9063,0.0624433333333336,-0.1406,0.25,0.9219,0.0676899999999998,-0.1406,0.25,0.9219,0.0676899999999998,-0.1406,0.25,0.9063,0.0624433333333336,-0.1406,0.25,0.9219,0.0676899999999998,-0.1406,0.25,0.8906,0.0781433333333337,6.0
-0.1563,0.2031,1.0,0.20839,-0.1719,0.2031,0.8594,0.187543333333334,-0.1875,0.2813,0.875,0.12923,-0.1875,0.3281,0.8438,0.20723,-0.1563,0.3281,0.8906,0.12923,-0.1406,0.3125,0.9063,0.0822300000000003,-0.125,0.3438,0.8281,0.17613,-0.0938,0.3281,0.9375,0.0936566666666664,-0.0469,0.25,0.9219,0.0895699999999998,-0.0313,0.3125,0.8594,0.16661,6.0
-0.0156,0.2969,0.8906,0.13551,0.0156,0.2656,0.9688,0.18337,0.0625,0.2188,0.9375,0.24577,0.0469,0.2656,0.9844,0.23027,0.0,0.2656,0.9063,0.115623333333334,-0.1094,0.3125,0.9531,0.0874766666666663,-0.125,0.375,0.8281,0.20733,-0.1094,0.2813,0.9688,0.0719766666666664,-0.1094,0.2656,0.9063,0.0156433333333336,-0.0781,0.2188,0.9688,0.13647,6.0
-0.0469,0.25,0.875,0.805746666666667,-0.0625,0.2344,0.9531,0.883846666666667,-0.1094,0.2656,0.9063,0.915146666666667,-0.1094,0.2969,0.9219,0.962046666666667,-0.0938,0.3281,0.8906,0.946346666666667,-0.0313,0.2188,1.0,0.883946666666667,-0.0156,0.1875,0.9375,0.774446666666667,0.0156,0.1563,0.9219,0.696446666666667,0.0,0.1094,0.9688,0.712046666666667,0.0469,0.0625,0.9063,0.580793333333333,6.0
0.125,0.0,0.9531,0.643193333333333,0.2969,0.1094,0.9375,0.908893333333333,0.3125,0.1719,0.8594,0.908893333333333,0.3438,0.0781,0.7813,0.768293333333333,0.2813,0.0469,0.625,0.691226666666667,0.1563,-0.7188,0.6875,0.553753333333333,0.0781,-0.7031,0.7813,0.50572,0.0469,-0.6406,0.8125,0.44322,0.1094,-0.6719,0.7031,0.444353333333334,-0.0156,-0.6563,0.7656,0.449473333333333,6.0
-0.0469,-0.7031,0.75,0.511973333333333,-0.0938,-0.6563,0.6719,0.513106666666667,-0.1094,-0.6719,0.625,0.591206666666667,0.0,-0.8125,0.5156,0.731806666666667,-0.0469,-0.875,0.375,0.981806666666667,-0.0156,-0.8906,0.3906,0.950506666666667,-0.0313,-0.9063,0.2813,1.09120666666667,-0.0156,-0.9375,0.2344,1.15360666666667,0.0313,-1.0,0.1875,1.21610666666667,0.0313,-1.0,0.125,1.27860666666667,6.0
0.5938,-0.1094,0.7656,0.319333333333333,0.5156,-0.1875,0.8906,0.281706666666666,0.4688,-0.1875,0.8594,0.24738,0.4531,-0.1563,0.8281,0.26298,0.4375,-0.2031,0.8438,0.24748,0.4063,-0.25,0.8438,0.23178,0.4219,-0.2344,0.7969,0.18488,0.4531,-0.2969,0.8125,0.10678,0.4531,-0.3281,0.7656,0.0463933333333336,0.5,-0.4063,0.7188,0.14322,1.0
0.5,-0.4375,0.7188,0.17442,0.5,-0.4375,0.7188,0.17442,0.4844,-0.4531,0.7656,0.140093333333334,0.5,-0.4375,0.7188,0.17442,0.5469,-0.3906,0.7188,0.17442,0.5156,-0.375,0.7031,0.14322,0.5625,-0.3438,0.75,0.11202,0.5156,-0.3438,0.75,0.0651199999999998,0.5313,-0.3906,0.6875,0.19012,0.5156,-0.3906,0.7813,0.105693333333333,1.0
0.4844,-0.3438,0.75,0.0463933333333336,0.4844,-0.2969,0.7656,0.0349066666666669,0.4844,-0.3438,0.7344,0.0619933333333335,0.4844,-0.3594,0.75,0.0619933333333336,0.4844,-0.3281,0.75,0.0306933333333336,0.4844,-0.3125,0.75,0.0349066666666668,0.5,-0.3125,0.7656,0.0224333333333332,0.4844,-0.3281,0.7813,0.0244666666666669,0.4844,-0.3438,0.7813,0.0401666666666669,0.4688,-0.3438,0.7969,0.0713666666666669,1.0
0.4844,-0.3438,0.75,0.0677466666666663,0.4844,-0.3438,0.7813,0.0490133333333332,0.4844,-0.2969,0.7188,0.0853599999999999,0.5156,-0.3281,0.7344,0.0738733333333332,0.5156,-0.3281,0.7813,0.0395400000000001,0.5,-0.3125,0.75,0.0291866666666668,0.4844,-0.3594,0.7969,0.0802133333333333,0.4688,-0.3281,0.8125,0.0801133333333332,0.4531,-0.3125,0.75,0.0698599999999999,0.4688,-0.2969,0.7813,0.0510266666666667,1.0
0.4688,-0.3281,0.7813,0.0489133333333332,0.4688,-0.3281,0.7813,0.0489133333333332,0.4844,-0.3125,0.7813,0.0198266666666667,0.4844,-0.3438,0.7656,0.0521466666666664,0.4844,-0.3594,0.8125,0.0958133333333332,0.5,-0.3125,0.7813,0.0104533333333336,0.5,-0.2969,0.7813,0.0260533333333337,0.5156,-0.2969,0.7656,0.0447866666666668,0.5313,-0.2969,0.75,0.0760866666666668,0.5313,-0.2969,0.7656,0.0604866666666669,1.0
0.5156,-0.2969,0.7656,0.0447866666666668,0.5313,-0.2969,0.7656,0.0604866666666669,0.5156,-0.2969,0.8125,0.0728533333333336,0.5,-0.2969,0.7813,0.0260533333333337,0.5,-0.2969,0.7813,0.0260533333333337,0.4844,-0.2969,0.8281,0.0822266666666667,0.5,-0.3125,0.7969,0.0260533333333337,0.5,-0.2969,0.7813,0.0260533333333337,0.5156,-0.2969,0.7656,0.0447866666666668,0.5156,-0.2969,0.75,0.0603866666666668,1.0
0.5,-0.2813,0.75,0.0479200000000004,0.5156,-0.3125,0.7813,0.0311733333333334,0.5156,-0.2969,0.7813,0.0155733333333334,0.5156,-0.2969,0.7656,0.0312733333333335,0.5313,-0.2969,0.7969,0.0458799999999997,0.5,-0.2969,0.7813,0.0083133333333337,0.5,-0.3125,0.7813,0.0239133333333337,0.5,-0.2969,0.7813,0.0083133333333337,0.5156,-0.2969,0.7656,0.0312733333333335,0.5,-0.2969,0.7813,0.0083133333333337,1.0
0.5156,-0.2969,0.7656,0.0312733333333335,0.5156,-0.2969,0.7656,0.0312733333333335,0.5156,-0.3281,0.7813,0.0467733333333334,0.5,-0.3125,0.7813,0.0239133333333337,0.4844,-0.3125,0.7969,0.0541199999999999,0.4844,-0.2969,0.7969,0.0385199999999999,0.4688,-0.2969,0.7969,0.0541199999999999,0.4844,-0.2969,0.7813,0.0239133333333337,0.5,-0.2969,0.7969,0.0229199999999999,0.5469,-0.2813,0.7188,0.11768,1.0
0.5313,-0.2656,0.7969,0.0698866666666663,0.5,-0.2813,0.7969,0.0312266666666666,0.5,-0.2813,0.7969,0.0312266666666666,0.4844,-0.2656,0.7656,0.0636200000000004,0.5,-0.2813,0.7969,0.0312266666666666,0.5,-0.2813,0.7813,0.0166200000000004,0.5,-0.2969,0.7969,0.0229199999999999,0.5,-0.2813,0.7813,0.0166200000000004,0.5,-0.2813,0.8125,0.0468266666666665,0.5,-0.2813,0.7813,0.0166200000000004,1.0
0.25,0.7656,-0.5938,0.0057666666666665,0.25,0.75,-0.5781,0.0286733333333331,0.25,0.75,-0.5938,0.0213666666666665,0.25,0.7656,-0.5781,0.0130733333333331,0.25,0.7656,-0.5938,0.0057666666666665,0.2344,0.7656,-0.6094,0.0348866666666666,0.2344,0.7656,-0.5781,0.0265933333333331,0.25,0.7656,-0.6094,0.0213666666666666,0.2656,0.7656,-0.6094,0.0369666666666666,0.25,0.7813,-0.5781,0.0277133333333336,0.0
0.25,0.7656,-0.5781,0.0130733333333331,0.2344,0.7656,-0.5938,0.0192866666666665,0.2344,0.7656,-0.5938,0.0192866666666665,0.25,0.7656,-0.6094,0.0213666666666666,0.25,0.7656,-0.5781,0.0130733333333331,0.25,0.7656,-0.5781,0.0130733333333331,0.25,0.7656,-0.5781,0.0130733333333331,0.25,0.7656,-0.5938,0.0057666666666665,0.25,0.7656,-0.5938,0.0057666666666665,0.2656,0.7656,-0.5938,0.0213666666666666,0.0
0.25,0.7656,-0.5781,0.0130733333333331,0.25,0.7656,-0.5938,0.0057666666666665,0.25,0.7656,-0.5938,0.0057666666666665,0.25,0.7656,-0.5938,0.0057666666666665,0.25,0.7813,-0.5938,0.020406666666667,0.25,0.7656,-0.5938,0.0057666666666665,0.25,0.7813,-0.5625,0.0433133333333335,0.25,0.7656,-0.5938,0.0057666666666665,0.25,0.7656,-0.5781,0.0130733333333331,0.25,0.7656,-0.5938,0.0057666666666665,0.0
0.25,0.7656,-0.5938,0.0115133333333333,0.25,0.7656,-0.5938,0.0115133333333333,0.25,0.7656,-0.5938,0.0115133333333333,0.25,0.7656,-0.5938,0.0115133333333333,0.25,0.7656,-0.6094,0.0271133333333334,0.25,0.7656,-0.5938,0.0115133333333333,0.25,0.7656,-0.5781,0.0156933333333331,0.25,0.7656,-0.5781,0.0156933333333331,0.25,0.7656,-0.5625,0.0312933333333331,0.25,0.7656,-0.5625,0.0312933333333331,0.0
0.25,0.7656,-0.5781,0.0156933333333331,0.25,0.7813,-0.5938,0.0167466666666669,0.25,0.7813,-0.5625,0.0365266666666667,0.25,0.7813,-0.5781,0.0209266666666668,0.2344,0.7813,-0.6094,0.046906666666667,0.25,0.7813,-0.5781,0.0209266666666668,0.25,0.7813,-0.5938,0.0167466666666669,0.25,0.7813,-0.5938,0.0167466666666669,0.25,0.7813,-0.5938,0.0167466666666669,0.25,0.7813,-0.5938,0.0167466666666669,0.0
0.25,0.7656,-0.5938,0.0115133333333333,0.25,0.7813,-0.5938,0.0167466666666669,0.25,0.7656,-0.6094,0.0271133333333334,0.25,0.7656,-0.5781,0.0156933333333331,0.25,0.7656,-0.5781,0.0156933333333331,0.25,0.7656,-0.5781,0.0156933333333331,0.25,0.7656,-0.6094,0.0271133333333334,0.25,0.7656,-0.5938,0.0115133333333333,0.25,0.7656,-0.5625,0.0312933333333331,0.25,0.7656,-0.6094,0.0271133333333334,0.0
0.25,0.7656,-0.5781,0.0109333333333335,0.25,0.75,-0.6094,0.0578333333333336,0.25,0.7656,-0.5781,0.0109333333333335,0.25,0.75,-0.5938,0.0422333333333335,0.25,0.7656,-0.5938,0.0266333333333336,0.25,0.7656,-0.5625,0.016186666666667,0.25,0.7656,-0.5938,0.0266333333333336,0.25,0.7656,-0.5938,0.0266333333333336,0.25,0.7656,-0.6094,0.0422333333333336,0.25,0.7656,-0.5781,0.0109333333333335,0.0
0.25,0.7656,-0.5938,0.0266333333333336,0.25,0.7656,-0.5781,0.0109333333333335,0.25,0.7656,-0.5938,0.0266333333333336,0.25,0.7813,-0.5781,0.0161533333333331,0.25,0.7656,-0.5781,0.0109333333333335,0.25,0.7656,-0.5625,0.016186666666667,0.25,0.7656,-0.5469,0.0317866666666669,0.25,0.7656,-0.5625,0.016186666666667,0.25,0.7813,-0.5469,0.0370066666666665,0.25,0.7813,-0.5469,0.0370066666666665,0.0
0.25,0.7813,-0.5625,0.0214066666666665,0.25,0.7813,-0.5625,0.0214066666666665,0.25,0.7813,-0.5625,0.0214066666666665,0.25,0.7813,-0.5625,0.0214066666666665,0.25,0.7656,-0.5625,0.016186666666667,0.2656,0.7813,-0.5625,0.0359666666666665,0.25,0.7813,-0.5313,0.0526066666666665,0.25,0.7813,-0.5625,0.0214066666666665,0.25,0.7813,-0.5781,0.0161533333333331,0.25,0.7813,-0.5625,0.0214066666666665,0.0
0.2813,0.6563,-0.6875,0.0443566666666674,0.2813,0.6719,-0.7188,0.0286566666666674,0.2813,0.6719,-0.7188,0.0286566666666674,0.2813,0.6563,-0.6875,0.0443566666666674,0.2813,0.6563,-0.7031,0.0287566666666674,0.2813,0.6563,-0.7031,0.0287566666666674,0.2813,0.6719,-0.7031,0.0443566666666675,0.2969,0.6563,-0.7188,0.0286566666666674,0.2969,0.6563,-0.7031,0.0443566666666674,0.2969,0.6563,-0.7188,0.0286566666666674,0.0
0.2813,0.6406,-0.7344,0.0214099999999995,0.2813,0.6563,-0.6875,0.0443566666666674,0.2969,0.6406,-0.7188,0.0234366666666669,0.2813,0.6406,-0.7188,0.0078366666666669,0.2813,0.6406,-0.7344,0.0214099999999995,0.2969,0.6406,-0.7344,0.0370099999999995,0.2813,0.6406,-0.7188,0.0078366666666669,0.25,0.625,-0.7031,0.0672700000000002,0.2656,0.625,-0.7188,0.0359700000000001,0.2656,0.625,-0.7344,0.0495433333333327,0.0
0.2813,0.625,-0.7656,0.0682099999999993,0.2813,0.6406,-0.7344,0.0214099999999995,0.2656,0.6563,-0.7344,0.0391633333333332,0.2656,0.6406,-0.7188,0.0203700000000002,0.2813,0.6406,-0.7344,0.0214099999999995,0.2813,0.6406,-0.7188,0.0078366666666669,0.2813,0.6406,-0.7188,0.0078366666666669,0.2656,0.625,-0.7188,0.0359700000000001,0.2813,0.6406,-0.75,0.0370099999999994,0.2656,0.6406,-0.7344,0.0339433333333327,0.0
0.2813,0.6406,-0.7344,0.0151566666666662,0.2813,0.6406,-0.75,0.0307566666666662,0.2656,0.6406,-0.75,0.0338899999999994,0.2656,0.6406,-0.7188,0.0224366666666669,0.2656,0.6406,-0.7344,0.0182899999999995,0.2656,0.6406,-0.7188,0.0224366666666669,0.2656,0.625,-0.7344,0.0338899999999994,0.2656,0.625,-0.75,0.0494899999999994,0.2656,0.6406,-0.7344,0.0182899999999995,0.2813,0.6406,-0.7188,0.0193033333333336,0.0
0.2813,0.6406,-0.7344,0.0151566666666662,0.2813,0.6406,-0.7344,0.0151566666666662,0.2813,0.6406,-0.7344,0.0151566666666662,0.2813,0.6406,-0.7344,0.0151566666666662,0.2656,0.6563,-0.7188,0.0318433333333339,0.2813,0.6563,-0.75,0.0401633333333332,0.2813,0.6563,-0.7031,0.0444100000000007,0.2813,0.6563,-0.7188,0.0287100000000006,0.2813,0.6563,-0.7344,0.0245633333333332,0.2813,0.6563,-0.7188,0.0287100000000006,0.0
0.2969,0.6563,-0.7031,0.0600100000000007,0.2813,0.6406,-0.7188,0.0193033333333336,0.2813,0.6406,-0.7188,0.0193033333333336,0.2656,0.6406,-0.7344,0.0182899999999995,0.2813,0.6406,-0.7344,0.0151566666666662,0.2813,0.6563,-0.7188,0.0287100000000006,0.2656,0.6406,-0.7188,0.0224366666666669,0.2656,0.6406,-0.7344,0.0182899999999995,0.2656,0.6406,-0.7344,0.0182899999999995,0.2656,0.6406,-0.7188,0.0224366666666669,0.0
0.2656,0.6406,-0.75,0.0276066666666662,0.2656,0.6406,-0.7188,0.0130266666666665,0.2656,0.6406,-0.7188,0.0130266666666665,0.2656,0.6406,-0.7344,0.0120066666666663,0.2656,0.6406,-0.7344,0.0120066666666663,0.2656,0.6563,-0.7344,0.0266466666666669,0.2656,0.6406,-0.7188,0.0130266666666665,0.2656,0.6406,-0.75,0.0276066666666662,0.2656,0.6406,-0.7344,0.0120066666666663,0.2813,0.6406,-0.7188,0.0203533333333332,0.0
0.2656,0.6406,-0.7031,0.0287266666666666,0.2656,0.6406,-0.75,0.0276066666666662,0.2656,0.625,-0.7031,0.0443266666666665,0.2656,0.6406,-0.7031,0.0287266666666666,0.2813,0.6406,-0.7188,0.0203533333333332,0.2656,0.6563,-0.7188,0.0276666666666672,0.2656,0.6563,-0.7344,0.0266466666666669,0.2813,0.6406,-0.7188,0.0203533333333332,0.2813,0.6406,-0.7188,0.0203533333333332,0.2813,0.6406,-0.7344,0.0193333333333329,0.0
0.2813,0.6406,-0.7188,0.0203533333333332,0.2813,0.625,-0.7188,0.0359533333333331,0.2656,0.6406,-0.75,0.0276066666666662,0.2656,0.6406,-0.7344,0.0120066666666663,0.2656,0.6406,-0.7188,0.0130266666666665,0.2813,0.6406,-0.7344,0.0193333333333329,0.2656,0.6406,-0.7344,0.0120066666666663,0.2656,0.6406,-0.7344,0.0120066666666663,0.2656,0.6406,-0.7188,0.0130266666666665,0.2656,0.6406,-0.7344,0.0120066666666663,0.0
0.75,0.5938,-0.25,0.0094033333333331,0.75,0.5781,-0.25,0.0135766666666668,0.75,0.5781,-0.25,0.0135766666666668,0.75,0.5781,-0.2656,0.0291766666666668,0.75,0.5781,-0.25,0.0135766666666668,0.7656,0.5781,-0.2031,0.0687966666666668,0.75,0.5781,-0.2188,0.0395766666666667,0.75,0.5781,-0.2344,0.0239766666666667,0.75,0.5781,-0.2344,0.0239766666666667,0.75,0.5781,-0.2344,0.0239766666666667,0.0
0.75,0.5781,-0.2344,0.0239766666666667,0.7344,0.5781,-0.2344,0.0395766666666667,0.75,0.5938,-0.25,0.0094033333333331,0.75,0.5938,-0.25,0.0094033333333331,0.75,0.5938,-0.2344,0.0198033333333331,0.75,0.5938,-0.2656,0.0250033333333332,0.75,0.5938,-0.2656,0.0250033333333332,0.75,0.5938,-0.25,0.0094033333333331,0.75,0.5938,-0.25,0.0094033333333331,0.75,0.5938,-0.2188,0.0354033333333332,0.0
0.75,0.5938,-0.25,0.0094033333333331,0.75,0.5938,-0.25,0.0094033333333331,0.75,0.5781,-0.2344,0.0239766666666667,0.7656,0.5938,-0.2813,0.0542233333333333,0.7656,0.5938,-0.25,0.0229233333333333,0.75,0.6094,-0.2656,0.0406033333333332,0.75,0.6094,-0.25,0.0250033333333332,0.75,0.5938,-0.2656,0.0250033333333332,0.75,0.5938,-0.2656,0.0250033333333332,0.75,0.5781,-0.2656,0.0291766666666668,0.0
0.75,0.5781,-0.2656,0.02452,0.75,0.5938,-0.25,0.0078199999999999,0.75,0.5938,-0.2656,0.0119666666666666,0.75,0.5938,-0.25,0.0078199999999999,0.75,0.5938,-0.2656,0.0119666666666666,0.75,0.5938,-0.25,0.0078199999999999,0.75,0.5938,-0.2656,0.0119666666666666,0.75,0.5938,-0.25,0.0078199999999999,0.75,0.5781,-0.2656,0.02452,0.75,0.5938,-0.25,0.0078199999999999,0.0
0.75,0.5938,-0.2656,0.0119666666666666,0.75,0.5938,-0.25,0.0078199999999999,0.75,0.5938,-0.25,0.0078199999999999,0.75,0.5938,-0.25,0.0078199999999999,0.75,0.5938,-0.25,0.0078199999999999,0.75,0.5781,-0.2656,0.02452,0.75,0.5938,-0.2813,0.0276666666666666,0.75,0.5938,-0.25,0.0078199999999999,0.75,0.5938,-0.25,0.0078199999999999,0.75,0.5938,-0.2656,0.0119666666666666,0.0
0.75,0.5938,-0.2656,0.0119666666666666,0.75,0.5938,-0.25,0.0078199999999999,0.7656,0.5938,-0.2344,0.03798,0.75,0.5938,-0.2344,0.0234199999999999,0.75,0.5938,-0.25,0.0078199999999999,0.75,0.6094,-0.25,0.02342,0.75,0.5938,-0.2813,0.0276666666666666,0.75,0.5938,-0.25,0.0078199999999999,0.75,0.5938,-0.25,0.0078199999999999,0.75,0.5781,-0.25,0.0203733333333334,0.0
0.7344,0.5938,-0.2656,0.0223666666666668,0.7344,0.5938,-0.2656,0.0223666666666668,0.75,0.5938,-0.25,0.0161600000000001,0.75,0.5938,-0.25,0.0161600000000001,0.75,0.5938,-0.2813,0.0235066666666667,0.7656,0.5938,-0.2656,0.0234066666666667,0.75,0.5938,-0.2656,0.0078066666666667,0.75,0.5938,-0.25,0.0161600000000001,0.75,0.5781,-0.25,0.0245333333333332,0.7656,0.5938,-0.2656,0.0234066666666667,0.0
0.75,0.5781,-0.25,0.0245333333333332,0.75,0.5938,-0.2344,0.0317600000000001,0.75,0.5938,-0.2656,0.0078066666666667,0.75,0.5938,-0.2656,0.0078066666666667,0.75,0.5938,-0.25,0.0161600000000001,0.75,0.5938,-0.2656,0.0078066666666667,0.7344,0.5938,-0.2969,0.0536666666666668,0.75,0.5938,-0.2656,0.0078066666666667,0.75,0.5938,-0.2656,0.0078066666666667,0.75,0.5781,-0.25,0.0245333333333332,0.0
0.75,0.5938,-0.25,0.0161600000000001,0.75,0.5781,-0.2656,0.0161799999999999,0.75,0.5781,-0.2813,0.0318799999999999,0.75,0.5938,-0.2813,0.0235066666666667,0.75,0.5781,-0.2656,0.0161799999999999,0.75,0.5938,-0.25,0.0161600000000001,0.75,0.5938,-0.2813,0.0235066666666667,0.75,0.5938,-0.2656,0.0078066666666667,0.75,0.5938,-0.2656,0.0078066666666667,0.75,0.5781,-0.2344,0.0401333333333332,0.0
0.1563,-0.3906,0.875,0.0230166666666665,0.1563,-0.4063,0.875,0.0219633333333334,0.1406,-0.3906,0.875,0.0136033333333333,0.1406,-0.3906,0.8906,0.0250366666666666,0.1406,-0.3906,0.8906,0.0250366666666666,0.1406,-0.3906,0.875,0.0136033333333333,0.1406,-0.4063,0.875,0.0125500000000001,0.1406,-0.4063,0.8594,0.02815,0.1406,-0.4063,0.8906,0.0239833333333334,0.1563,-0.3906,0.875,0.0230166666666665,0.0
0.1563,-0.3906,0.8594,0.0386166666666665,0.1406,-0.4063,0.875,0.0125500000000001,0.1406,-0.4063,0.875,0.0125500000000001,0.1406,-0.4063,0.875,0.0125500000000001,0.1406,-0.3906,0.8906,0.0250366666666666,0.1406,-0.3906,0.875,0.0136033333333333,0.1406,-0.4063,0.8906,0.0239833333333334,0.125,-0.4063,0.8906,0.0395833333333334,0.1406,-0.4063,0.9063,0.0396833333333334,0.1563,-0.3906,0.875,0.0230166666666665,0.0
0.1406,-0.375,0.875,0.0292033333333333,0.1406,-0.3906,0.8594,0.0292033333333332,0.1406,-0.3906,0.875,0.0136033333333333,0.1406,-0.4063,0.8906,0.0239833333333334,0.1563,-0.4063,0.875,0.0219633333333334,0.1563,-0.4063,0.8594,0.0375633333333333,0.1406,-0.4063,0.8906,0.0239833333333334,0.1406,-0.4063,0.8594,0.02815,0.1406,-0.4063,0.875,0.0125500000000001,0.1406,-0.4063,0.8594,0.02815,0.0
0.1406,-0.3906,0.875,0.040116666666667,0.1406,-0.4063,0.8906,0.040016666666667,0.1563,-0.3906,0.8594,0.0672500000000001,0.1406,-0.3906,0.9531,0.118216666666667,0.1406,-0.3906,0.875,0.040116666666667,0.1406,-0.4063,0.875,0.024416666666667,0.1406,-0.3906,0.8906,0.0557166666666669,0.1406,-0.4219,0.875,0.0254966666666666,0.1406,-0.4219,0.8594,0.0369299999999997,0.1406,-0.4063,0.8594,0.0358500000000001,0.0
0.1406,-0.4063,0.875,0.024416666666667,0.1563,-0.4063,0.875,0.040116666666667,0.1406,-0.4219,0.875,0.0254966666666666,0.1406,-0.4219,0.875,0.0254966666666666,0.125,-0.4063,0.8281,0.0526033333333335,0.1094,-0.4219,0.875,0.0265499999999999,0.1094,-0.4219,0.8906,0.0421499999999998,0.125,-0.3906,0.7813,0.115103333333333,0.1094,-0.4063,0.8594,0.0369033333333334,0.1094,-0.4219,0.8594,0.037983333333333,0.0
0.1094,-0.4219,0.875,0.0265499999999999,0.1094,-0.4219,0.8594,0.037983333333333,0.1094,-0.4219,0.8906,0.0421499999999998,0.1094,-0.4375,0.8906,0.0577499999999998,0.0938,-0.4219,0.875,0.0421499999999999,0.1094,-0.4375,0.8906,0.0577499999999998,0.1094,-0.4219,0.875,0.0265499999999999,0.1094,-0.4375,0.875,0.0421499999999999,0.1094,-0.4219,0.8906,0.0421499999999998,0.1094,-0.4219,0.8594,0.037983333333333,0.0
0.1094,-0.4063,0.875,0.0182,0.125,-0.4219,0.875,0.0171599999999999,0.125,-0.4219,0.875,0.0171599999999999,0.1094,-0.4219,0.875,0.0025999999999998,0.1094,-0.4219,0.875,0.0025999999999998,0.0938,-0.4219,0.875,0.0181999999999998,0.1094,-0.4063,0.875,0.0182,0.1094,-0.4219,0.8594,0.0140400000000001,0.1094,-0.4219,0.8906,0.0181999999999998,0.1094,-0.4219,0.8594,0.0140400000000001,0.0
0.1094,-0.4219,0.8594,0.0140400000000001,0.1094,-0.4219,0.875,0.0025999999999998,0.125,-0.4219,0.875,0.0171599999999999,0.1094,-0.4219,0.8594,0.0140400000000001,0.1094,-0.4219,0.875,0.0025999999999998,0.1094,-0.4219,0.875,0.0025999999999998,0.1094,-0.4063,0.8906,0.0337999999999999,0.1094,-0.4219,0.8906,0.0181999999999998,0.1094,-0.4219,0.875,0.0025999999999998,0.1094,-0.4219,0.8594,0.0140400000000001,0.0
0.1094,-0.4219,0.875,0.0025999999999998,0.1094,-0.4219,0.8438,0.0296400000000001,0.1094,-0.4219,0.875,0.0025999999999998,0.1094,-0.4219,0.8438,0.0296400000000001,0.1094,-0.4375,0.8906,0.0337999999999996,0.1094,-0.4375,0.875,0.0181999999999997,0.1094,-0.4219,0.875,0.0025999999999998,0.0938,-0.4375,0.8906,0.0493999999999996,0.1094,-0.4219,0.875,0.0025999999999998,0.1094,-0.4219,0.875,0.0025999999999998,0.0
0.1094,-0.4063,0.875,0.0140433333333338,0.1094,-0.4219,0.875,0.0036433333333331,0.1094,-0.4219,0.875,0.0036433333333331,0.1094,-0.4219,0.875,0.0036433333333331,0.1094,-0.4219,0.875,0.0036433333333331,0.1094,-0.4219,0.875,0.0036433333333331,0.1094,-0.4219,0.875,0.0036433333333331,0.1094,-0.4219,0.8594,0.0192433333333331,0.1094,-0.4219,0.8906,0.0181966666666663,0.1094,-0.4219,0.875,0.0036433333333331,6.0
0.1094,-0.4219,0.8594,0.0192433333333331,0.1094,-0.4219,0.875,0.0036433333333331,0.1094,-0.4219,0.9063,0.0338966666666663,0.1094,-0.4219,0.8594,0.0192433333333331,0.1094,-0.4063,0.8594,0.0296433333333337,0.1094,-0.4063,0.875,0.0140433333333338,0.1094,-0.4219,0.875,0.0036433333333331,0.1094,-0.4063,0.875,0.0140433333333338,0.1094,-0.4219,0.875,0.0036433333333331,0.1094,-0.4219,0.8906,0.0181966666666663,6.0
